FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,DOSIS_3
2021-03-25,61 a 70,M,Sputnik,Público,33,25,0
2021-03-25,61 a 70,M,Sputnik,Público nacional,1,4,0
2021-03-25,71 a 80,F,AstraZeneca,Privado,1,0,
2021-03-25,71 a 80,F,AstraZeneca,Público,20,0,0
2021-03-25,71 a 80,F,Sputnik,Privado,85,2,0
2021-03-25,71 a 80,F,Sputnik,Público,327,23,0
2021-03-25,71 a 80,F,Sputnik,Público nacional,2,1,0
2021-03-25,71 a 80,M,AstraZeneca,Público,18,0,0
2021-03-25,71 a 80,M,Sputnik,Privado,56,1,0
2021-03-25,71 a 80,M,Sputnik,Público,191,36,0
2021-03-25,71 a 80,M,Sputnik,Público nacional,0,3,0
2021-03-25,81 a 90,F,AstraZeneca,Privado,8,0,0
2021-03-25,81 a 90,F,AstraZeneca,Público,41,0,0
2021-03-25,81 a 90,F,Sputnik,Privado,245,0,0
2021-03-25,81 a 90,F,Sputnik,Público,1355,6,0
2021-03-25,81 a 90,M,AstraZeneca,Privado,3,0,0
2021-03-25,81 a 90,M,AstraZeneca,Público,7,0,0
2021-03-25,81 a 90,M,Sputnik,Privado,99,2,0
2021-03-25,81 a 90,M,Sputnik,Público,664,15,0
2021-03-25,91 o mas,F,AstraZeneca,Privado,8,0,0
2021-03-25,91 o mas,F,AstraZeneca,Público,34,0,0
2021-03-25,91 o mas,F,Sputnik,Privado,54,0,0
2021-03-25,91 o mas,F,Sputnik,Público,311,0,0
2021-03-25,91 o mas,M,AstraZeneca,Privado,3,0,0
2021-03-25,91 o mas,M,AstraZeneca,Público,4,0,0
2021-03-25,91 o mas,M,Sputnik,Privado,27,0,0
2021-03-25,91 o mas,M,Sputnik,Público,82,4,0
2021-03-26,30 o menos,F,Sinopharm,Público,4,0,0
2021-03-26,30 o menos,F,Sputnik,Privado,1,56,0
2021-03-26,30 o menos,F,Sputnik,Público,2,33,0
2021-03-26,30 o menos,M,Sinopharm,Público,2,0,0
2021-03-26,30 o menos,M,Sputnik,Privado,0,14,0
2021-03-26,30 o menos,M,Sputnik,Público,1,18,0
2021-03-26,31 a 40,F,AstraZeneca,Público,1,0,0
2021-03-26,31 a 40,F,Sinopharm,Público,9,0,0
2021-03-26,31 a 40,F,Sputnik,Privado,5,105,0
2021-03-26,31 a 40,F,Sputnik,Público,6,60,0
2021-03-26,31 a 40,F,Sputnik,Público nacional,5,7,0
2021-03-26,31 a 40,M,Sinopharm,Público,2,0,0
2021-03-26,31 a 40,M,Sputnik,Privado,0,65,0
2021-03-26,31 a 40,M,Sputnik,Público,2,31,0
2021-03-26,31 a 40,M,Sputnik,Público nacional,5,5,0
2021-03-26,41 a 50,F,Sinopharm,Público,6,0,0
2021-03-26,41 a 50,F,Sputnik,Privado,6,90,0
2021-03-26,41 a 50,F,Sputnik,Público,3,60,0
2021-03-26,41 a 50,F,Sputnik,Público nacional,4,7,0
2021-03-26,41 a 50,M,Sinopharm,Público,1,0,0
2021-03-26,41 a 50,M,Sputnik,Privado,3,46,0
2021-03-26,41 a 50,M,Sputnik,Público,0,22,0
2021-03-26,41 a 50,M,Sputnik,Público nacional,3,3,0
2021-03-26,51 a 60,F,AstraZeneca,Público,6,0,0
2021-03-26,51 a 60,F,Sinopharm,Público,3,0,0
2021-03-26,51 a 60,F,Sputnik,Privado,3,56,0
2021-03-26,51 a 60,F,Sputnik,Público,4,59,0
2021-03-26,51 a 60,F,Sputnik,Público nacional,5,7,0
2021-03-26,51 a 60,M,AstraZeneca,Público,3,0,0
2021-03-26,51 a 60,M,Sputnik,Privado,3,31,0
2021-03-26,51 a 60,M,Sputnik,Público,3,39,0
2021-03-26,51 a 60,M,Sputnik,Público nacional,6,5,0
2021-03-26,61 a 70,F,AstraZeneca,Público,30,0,0
2021-03-26,61 a 70,F,Sputnik,Privado,0,29,0
2021-03-26,61 a 70,F,Sputnik,Público,43,273,0
2021-03-26,61 a 70,F,Sputnik,Público nacional,5,7,0
2021-03-26,61 a 70,M,AstraZeneca,Público,19,0,0
2021-03-26,61 a 70,M,Sputnik,Privado,1,19,0
2021-03-26,61 a 70,M,Sputnik,Público,8,71,0
2021-03-26,61 a 70,M,Sputnik,Público nacional,3,3,0
2021-03-26,71 a 80,F,AstraZeneca,Privado,5,0,0
2021-03-26,71 a 80,F,AstraZeneca,Público,96,0,0
2021-03-26,71 a 80,F,Sputnik,Privado,48,6,0
2021-03-26,71 a 80,F,Sputnik,Público,114,128,0
2021-03-26,71 a 80,M,AstraZeneca,Público,55,0,0
2021-03-26,71 a 80,M,Sputnik,Privado,11,4,0
2021-03-26,71 a 80,M,Sputnik,Público,59,51,0
2021-03-26,71 a 80,M,Sputnik,Público nacional,0,2,0
2021-03-26,81 a 90,F,AstraZeneca,Privado,22,0,0
2021-03-26,81 a 90,F,AstraZeneca,Público,231,0,0
2021-03-26,81 a 90,F,Sputnik,Privado,250,0,0
2021-03-26,81 a 90,F,Sputnik,Público,422,6,0
2021-03-26,81 a 90,M,AstraZeneca,Privado,5,0,0
2021-03-26,81 a 90,M,AstraZeneca,Público,51,0,0
2021-03-26,81 a 90,M,Sputnik,Privado,123,1,0
2021-03-26,81 a 90,M,Sputnik,Público,225,7,0
2021-03-26,91 o mas,F,AstraZeneca,Privado,17,0,0
2021-03-26,91 o mas,F,AstraZeneca,Público,143,0,0
2021-03-26,91 o mas,F,Sputnik,Privado,69,0,0
2021-03-26,91 o mas,F,Sputnik,Público,92,0,0
2021-03-26,91 o mas,M,AstraZeneca,Privado,6,0,0
2021-03-26,91 o mas,M,AstraZeneca,Público,15,0,0
2021-03-26,91 o mas,M,Sputnik,Privado,21,0,0
2021-03-26,91 o mas,M,Sputnik,Público,40,0,0
2021-03-27,30 o menos,F,Sputnik,Público,4,2,0
2021-03-27,30 o menos,M,Sputnik,Privado,0,1,0
2021-03-27,30 o menos,M,Sputnik,Público,2,0,0
2021-03-27,31 a 40,F,Sputnik,Público,4,11,0
2021-03-27,31 a 40,M,Sputnik,Privado,0,1,0
2021-03-27,31 a 40,M,Sputnik,Público,2,2,0
2021-03-27,41 a 50,F,AstraZeneca,Público,2,0,0
2021-03-27,41 a 50,F,Sputnik,Privado,0,2,0
2021-03-27,41 a 50,F,Sputnik,Público,1,7,0
2021-03-27,41 a 50,M,Sputnik,Público,0,3,0
2021-03-27,51 a 60,F,AstraZeneca,Público,9,0,0
2021-03-27,51 a 60,F,Sputnik,Privado,0,1,0
2021-03-27,51 a 60,F,Sputnik,Público,3,8,0
2021-03-27,51 a 60,F,Sputnik,Público nacional,0,2,0
2021-03-27,51 a 60,M,AstraZeneca,Público,2,0,0
2021-03-27,51 a 60,M,Sinopharm,Público,1,0,0
2021-03-27,51 a 60,M,Sputnik,Público,0,2,0
2021-03-27,61 a 70,F,AstraZeneca,Público,29,0,0
2021-03-27,61 a 70,F,Sputnik,Público,5,6,0
2021-03-27,61 a 70,M,AstraZeneca,Público,14,0,0
2021-03-27,61 a 70,M,Sputnik,Público,4,0,0
2021-03-27,71 a 80,F,AstraZeneca,Público,114,0,0
2021-03-27,71 a 80,F,Sputnik,Público,212,4,0
2021-03-27,71 a 80,M,AstraZeneca,Público,28,0,0
2021-03-27,71 a 80,M,Sputnik,Público,121,1,0
2021-03-27,81 a 90,F,AstraZeneca,Público,232,1,0
2021-03-27,81 a 90,F,Sputnik,Público,850,0,0
2021-03-27,81 a 90,M,AstraZeneca,Público,54,0,0
2021-03-27,81 a 90,M,Sputnik,Público,432,0,0
2021-03-27,91 o mas,F,AstraZeneca,Público,159,0,0
2021-03-27,91 o mas,F,Sputnik,Privado,1,0,0
2021-03-27,91 o mas,F,Sputnik,Público,195,0,0
2021-03-27,91 o mas,M,AstraZeneca,Público,9,0,0
2021-03-27,91 o mas,M,Sputnik,Público,60,0,0
2021-03-28,30 o menos,F,Sputnik,Público,4,0,0
2021-03-28,30 o menos,M,Sputnik,Público,2,0,0
2021-03-28,31 a 40,F,AstraZeneca,Público,2,0,0
2021-03-28,31 a 40,F,Sputnik,Público,4,1,0
2021-03-28,31 a 40,M,Sputnik,Público,1,2,0
2021-03-28,41 a 50,F,AstraZeneca,Público,2,0,0
2021-03-28,41 a 50,F,Sputnik,Público,4,3,0
2021-03-28,41 a 50,F,Sputnik,Público nacional,0,1,
2021-03-28,41 a 50,M,Sputnik,Público,0,1,0
2021-03-28,51 a 60,F,AstraZeneca,Público,7,0,0
2021-03-28,51 a 60,F,Sputnik,Público,0,5,0
2021-03-28,51 a 60,F,Sputnik,Público nacional,1,0,0
2021-03-28,51 a 60,M,AstraZeneca,Público,8,0,0
2021-03-28,61 a 70,F,AstraZeneca,Público,32,0,0
2021-03-28,61 a 70,F,Sputnik,Público,2,6,0
2021-03-28,61 a 70,M,AstraZeneca,Público,25,0,0
2021-03-28,61 a 70,M,Sputnik,Público,2,3,0
2021-03-28,71 a 80,F,AstraZeneca,Público,102,0,0
2021-03-28,71 a 80,F,Sputnik,Público,154,3,0
2021-03-28,71 a 80,M,AstraZeneca,Público,44,0,0
2021-03-28,71 a 80,M,Sputnik,Público,96,2,0
2021-03-28,81 a 90,F,AstraZeneca,Público,260,0,0
2021-03-28,81 a 90,F,Sputnik,Público,884,0,0
2021-03-28,81 a 90,M,AstraZeneca,Público,45,0,0
2021-03-28,81 a 90,M,Sputnik,Público,388,1,0
2021-03-28,91 o mas,F,AstraZeneca,Público,185,0,0
2021-03-28,91 o mas,F,Sputnik,Público,224,0,0
2021-03-28,91 o mas,M,AstraZeneca,Público,20,0,0
2021-03-28,91 o mas,M,Sputnik,Público,71,0,0
2021-03-29,30 o menos,F,Sputnik,Privado,0,45,0
2021-03-29,30 o menos,F,Sputnik,Público,428,52,0
2021-03-29,30 o menos,F,Sputnik,Público nacional,5,2,0
2021-03-29,30 o menos,M,Sputnik,Privado,0,27,0
2021-03-29,30 o menos,M,Sputnik,Público,155,16,0
2021-03-29,30 o menos,M,Sputnik,Público nacional,3,2,0
2021-03-29,31 a 40,F,Sputnik,Privado,1,90,0
2021-03-29,31 a 40,F,Sputnik,Público,900,100,0
2021-03-29,31 a 40,F,Sputnik,Público nacional,4,6,0
2021-03-29,31 a 40,M,Sputnik,Privado,0,48,0
2021-03-29,31 a 40,M,Sputnik,Público,325,41,0
2021-03-29,31 a 40,M,Sputnik,Público nacional,2,5,0
2021-03-29,41 a 50,F,Sinopharm,Público,1,0,0
2021-03-29,41 a 50,F,Sputnik,Privado,0,48,0
2021-03-29,41 a 50,F,Sputnik,Público,767,76,0
2021-03-29,41 a 50,F,Sputnik,Público nacional,6,6,0
2021-03-29,41 a 50,M,Sputnik,Privado,0,25,0
2021-03-29,41 a 50,M,Sputnik,Público,277,43,0
2021-03-29,41 a 50,M,Sputnik,Público nacional,3,5,0
2021-03-29,51 a 60,F,AstraZeneca,Público,7,0,0
2021-03-29,51 a 60,F,Sputnik,Privado,0,32,0
2021-03-29,51 a 60,F,Sputnik,Público,597,100,0
2021-03-29,51 a 60,F,Sputnik,Público nacional,4,6,0
2021-03-29,51 a 60,M,AstraZeneca,Público,5,1,0
2021-04-08,51 a 60,M,Sputnik,Privado,0,13,0
2021-04-08,51 a 60,M,Sputnik,Público,3,3,0
2021-04-08,51 a 60,M,Sputnik,Público nacional,3,0,0
2021-04-08,61 a 70,F,Sinopharm,Privado,104,0,0
2021-04-08,61 a 70,F,Sinopharm,Público,1874,0,0
2021-04-08,61 a 70,F,Sputnik,Privado,32,13,0
2021-04-08,61 a 70,F,Sputnik,Público,210,3,0
2021-04-08,61 a 70,F,Sputnik,Público nacional,2,0,0
2021-04-08,61 a 70,M,AstraZeneca,Público,3,0,0
2021-04-08,61 a 70,M,Sinopharm,Privado,75,0,0
2021-04-08,61 a 70,M,Sinopharm,Público,1276,0,0
2021-04-08,61 a 70,M,Sinopharm,Público nacional,1,0,0
2021-04-08,61 a 70,M,Sputnik,Privado,19,11,0
2021-04-08,61 a 70,M,Sputnik,Público,142,3,0
2021-04-08,61 a 70,M,Sputnik,Público nacional,2,1,0
2021-04-08,71 a 80,F,AstraZeneca,Privado,3,0,0
2021-04-08,71 a 80,F,AstraZeneca,Público,1,0,0
2021-04-08,71 a 80,F,Sinopharm,Privado,981,0,0
2021-04-08,71 a 80,F,Sinopharm,Público,6239,0,0
2021-04-08,71 a 80,F,Sputnik,Privado,589,1,0
2021-04-08,71 a 80,F,Sputnik,Público,1000,5,0
2021-04-08,71 a 80,F,Sputnik,Público nacional,0,1,0
2021-04-08,71 a 80,M,AstraZeneca,Privado,2,0,0
2021-04-08,71 a 80,M,AstraZeneca,Público,1,1,0
2021-04-08,71 a 80,M,Sinopharm,Privado,637,0,0
2021-04-08,71 a 80,M,Sinopharm,Público,4596,0,0
2021-04-08,71 a 80,M,Sputnik,Privado,292,1,0
2021-04-08,71 a 80,M,Sputnik,Público,686,2,0
2021-04-08,81 a 90,F,AstraZeneca,Privado,9,0,0
2021-04-08,81 a 90,F,Sinopharm,Privado,36,0,0
2021-04-08,81 a 90,F,Sinopharm,Público,118,0,0
2021-04-08,81 a 90,F,Sputnik,Privado,34,0,0
2021-04-08,81 a 90,F,Sputnik,Público,21,1,0
2021-04-08,81 a 90,M,AstraZeneca,Privado,4,0,0
2021-04-08,81 a 90,M,Sinopharm,Privado,37,0,0
2021-04-08,81 a 90,M,Sinopharm,Público,67,0,0
2021-04-08,81 a 90,M,Sputnik,Privado,28,0,0
2021-04-08,81 a 90,M,Sputnik,Público,11,8,0
2021-04-08,91 o mas,F,AstraZeneca,Privado,11,0,0
2021-04-08,91 o mas,F,AstraZeneca,Público,3,0,0
2021-04-08,91 o mas,F,Sinopharm,Privado,8,0,0
2021-04-08,91 o mas,F,Sinopharm,Público,31,0,0
2021-04-08,91 o mas,F,Sputnik,Privado,17,0,0
2021-04-08,91 o mas,F,Sputnik,Público,8,0,0
2021-04-08,91 o mas,M,AstraZeneca,Privado,2,0,0
2021-04-08,91 o mas,M,Sinopharm,Privado,2,0,0
2021-04-08,91 o mas,M,Sinopharm,Público,11,0,0
2021-04-08,91 o mas,M,Sputnik,Privado,6,1,0
2021-04-08,91 o mas,M,Sputnik,Público,1,1,0
2021-04-09,30 o menos,F,Sinopharm,Público,150,0,0
2021-04-09,30 o menos,F,Sputnik,Privado,0,31,0
2021-04-09,30 o menos,F,Sputnik,Público,6,48,0
2021-04-09,30 o menos,F,Sputnik,Público nacional,15,1,0
2021-04-09,30 o menos,M,Sinopharm,Público,65,0,0
2021-04-09,30 o menos,M,Sputnik,Privado,0,17,0
2021-04-09,30 o menos,M,Sputnik,Público,2,22,0
2021-04-09,30 o menos,M,Sputnik,Público nacional,22,1,0
2021-04-09,31 a 40,F,Sinopharm,Público,216,0,0
2021-04-09,31 a 40,F,Sputnik,Privado,1,64,0
2021-04-09,31 a 40,F,Sputnik,Público,4,86,0
2021-04-09,31 a 40,F,Sputnik,Público nacional,15,1,0
2021-04-09,31 a 40,M,Sinopharm,Público,118,0,0
2021-04-09,31 a 40,M,Sputnik,Privado,0,32,0
2021-04-09,31 a 40,M,Sputnik,Público,2,44,0
2021-03-23,61 a 70,F,Sputnik,Público,689,148,0
2021-03-23,61 a 70,F,Sputnik,Público nacional,10,0,0
2021-03-23,61 a 70,M,Sputnik,Privado,1,19,0
2021-03-23,61 a 70,M,Sputnik,Público,305,76,0
2021-03-23,61 a 70,M,Sputnik,Público nacional,7,1,0
2021-03-23,71 a 80,F,AstraZeneca,Privado,1,0,0
2021-03-23,71 a 80,F,AstraZeneca,Público,1,0,
2021-03-23,71 a 80,F,Sinopharm,Público,1,0,0
2021-03-23,71 a 80,F,Sputnik,Privado,83,3,0
2021-03-23,71 a 80,F,Sputnik,Público,595,56,0
2021-03-23,71 a 80,M,Sputnik,Privado,40,9,0
2021-03-23,71 a 80,M,Sputnik,Público,348,58,0
2021-03-23,81 a 90,F,AstraZeneca,Privado,14,0,0
2021-03-23,81 a 90,F,Sputnik,Privado,193,0,0
2021-03-23,81 a 90,F,Sputnik,Público,2502,9,0
2021-03-23,81 a 90,M,AstraZeneca,Privado,2,0,0
2021-03-23,81 a 90,M,Sputnik,Privado,83,0,0
2021-03-23,81 a 90,M,Sputnik,Público,1049,20,0
2021-03-23,91 o mas,F,AstraZeneca,Privado,11,0,0
2021-03-23,91 o mas,F,AstraZeneca,Público,1,0,0
2021-03-23,91 o mas,F,Sputnik,Privado,65,0,0
2021-03-23,91 o mas,F,Sputnik,Público,701,0,0
2021-03-23,91 o mas,M,AstraZeneca,Privado,5,0,0
2021-03-23,91 o mas,M,Sputnik,Privado,18,0,0
2021-03-23,91 o mas,M,Sputnik,Público,178,0,0
2021-03-24,30 o menos,F,Sinopharm,Público,5,0,0
2021-03-24,30 o menos,F,Sputnik,Privado,0,12,0
2021-03-24,30 o menos,F,Sputnik,Público,0,1,0
2021-03-24,30 o menos,M,Sinopharm,Público,1,0,0
2021-03-24,30 o menos,M,Sputnik,Privado,0,3,0
2021-03-24,30 o menos,M,Sputnik,Público,2,0,0
2021-03-24,31 a 40,F,Sinopharm,Público,5,0,0
2021-03-24,31 a 40,F,Sputnik,Privado,1,15,0
2021-03-24,31 a 40,F,Sputnik,Público,2,5,0
2021-03-24,31 a 40,M,Sinopharm,Público,5,0,0
2021-03-24,31 a 40,M,Sputnik,Privado,0,7,0
2021-03-24,41 a 50,F,Sinopharm,Público,8,0,0
2021-03-24,41 a 50,F,Sputnik,Privado,0,11,0
2021-03-24,41 a 50,F,Sputnik,Público,1,5,0
2021-03-24,41 a 50,F,Sputnik,Público nacional,0,2,0
2021-03-24,41 a 50,M,Sputnik,Privado,1,6,0
2021-03-24,41 a 50,M,Sputnik,Público,0,2,0
2021-03-24,41 a 50,M,Sputnik,Público nacional,0,1,0
2021-03-24,51 a 60,F,Sinopharm,Público,13,0,0
2021-03-24,51 a 60,F,Sputnik,Privado,0,4,0
2021-03-24,51 a 60,F,Sputnik,Público,39,6,0
2021-03-24,51 a 60,F,Sputnik,Público nacional,0,1,0
2021-03-24,51 a 60,M,Sinopharm,Público,2,0,0
2021-03-24,51 a 60,M,Sputnik,Privado,0,3,0
2021-03-24,51 a 60,M,Sputnik,Público,30,2,0
2021-03-24,61 a 70,F,Sputnik,Privado,0,2,0
2021-03-24,61 a 70,F,Sputnik,Público,457,106,0
2021-03-24,61 a 70,M,Sputnik,Público,198,40,0
2021-03-24,71 a 80,F,AstraZeneca,Público,1,0,0
2021-03-24,71 a 80,F,Sputnik,Privado,1,0,0
2021-03-24,71 a 80,F,Sputnik,Público,623,32,0
2021-03-17,91 o mas,F,Sputnik,Privado,32,0,0
2021-03-17,91 o mas,F,Sputnik,Público,289,1,0
2021-03-17,91 o mas,M,AstraZeneca,Privado,10,0,0
2021-03-17,91 o mas,M,AstraZeneca,Público,2,0,0
2021-03-17,91 o mas,M,Sputnik,Privado,16,0,0
2021-03-17,91 o mas,M,Sputnik,Público,116,1,0
2021-03-18,30 o menos,F,Sinopharm,Público,488,0,0
2021-03-18,30 o menos,F,Sputnik,Privado,99,54,0
2021-03-18,30 o menos,F,Sputnik,Público,9,230,0
2021-03-18,30 o menos,F,Sputnik,Público nacional,0,23,0
2021-03-18,30 o menos,M,Sinopharm,Público,140,0,0
2021-03-18,30 o menos,M,Sputnik,Privado,53,27,0
2021-03-18,30 o menos,M,Sputnik,Público,6,101,0
2021-03-18,30 o menos,M,Sputnik,Público nacional,0,11,0
2021-03-18,31 a 40,F,AstraZeneca,Privado,0,1,0
2021-03-18,31 a 40,F,AstraZeneca,Público,0,1,
2021-03-18,31 a 40,F,Sinopharm,Público,1110,0,0
2021-03-18,31 a 40,F,Sputnik,Privado,157,151,0
2021-03-18,31 a 40,F,Sputnik,Público,17,482,0
2021-03-18,31 a 40,F,Sputnik,Público nacional,0,19,0
2021-03-18,31 a 40,M,AstraZeneca,Público,0,1,0
2021-03-18,31 a 40,M,Sinopharm,Público,377,0,0
2021-03-18,31 a 40,M,Sputnik,Privado,77,61,0
2021-03-18,31 a 40,M,Sputnik,Público,5,197,0
2021-03-16,81 a 90,F,Sputnik,Público,2025,4,0
2021-03-16,81 a 90,M,AstraZeneca,Privado,29,0,0
2021-03-16,81 a 90,M,AstraZeneca,Público,5,0,0
2021-03-16,81 a 90,M,Sputnik,Privado,46,1,0
2021-03-16,81 a 90,M,Sputnik,Público,1117,5,0
2021-03-16,81 a 90,M,Sputnik,Público nacional,0,1,0
2021-03-16,91 o mas,F,AstraZeneca,Privado,19,0,0
2021-03-16,91 o mas,F,AstraZeneca,Público,3,0,0
2021-03-16,91 o mas,F,Sputnik,Privado,10,0,0
2021-03-16,91 o mas,F,Sputnik,Público,278,1,0
2021-03-16,91 o mas,M,AstraZeneca,Privado,9,0,0
2021-03-16,91 o mas,M,AstraZeneca,Público,2,0,0
2021-03-16,91 o mas,M,Sputnik,Privado,3,0,0
2021-03-16,91 o mas,M,Sputnik,Público,95,1,0
2021-03-17,30 o menos,F,Sinopharm,Público,303,0,0
2021-03-17,30 o menos,F,Sputnik,Privado,21,135,0
2021-03-17,30 o menos,F,Sputnik,Público,8,198,0
2021-03-17,30 o menos,F,Sputnik,Público nacional,1,15,0
2021-03-17,30 o menos,M,Sinopharm,Público,70,0,0
2021-03-17,30 o menos,M,Sputnik,Privado,14,71,0
2021-03-17,30 o menos,M,Sputnik,Público,5,126,0
2021-03-17,30 o menos,M,Sputnik,Público nacional,1,9,0
2021-03-17,31 a 40,F,Sinopharm,Público,815,0,0
2021-03-17,31 a 40,F,Sputnik,Privado,51,313,0
2021-03-17,31 a 40,F,Sputnik,Público,25,450,0
2021-03-17,31 a 40,F,Sputnik,Público nacional,1,50,0
2021-03-17,31 a 40,M,Sinopharm,Privado,1,0,0
2021-03-17,31 a 40,M,Sinopharm,Público,210,0,0
2021-03-17,31 a 40,M,Sputnik,Privado,23,148,0
2021-03-17,31 a 40,M,Sputnik,Público,10,205,0
2021-03-17,31 a 40,M,Sputnik,Público nacional,0,25,0
2021-03-17,41 a 50,F,Sinopharm,Público,833,0,0
2021-03-17,41 a 50,F,Sputnik,Privado,39,223,0
2021-03-17,41 a 50,F,Sputnik,Público,17,461,0
2021-03-17,41 a 50,F,Sputnik,Público nacional,0,46,0
2021-03-17,41 a 50,M,Sinopharm,Público,229,0,0
2021-03-17,41 a 50,M,Sputnik,Privado,22,119,0
2021-03-17,41 a 50,M,Sputnik,Público,4,192,0
2021-03-17,41 a 50,M,Sputnik,Público nacional,0,14,0
2021-03-17,51 a 60,F,Sinopharm,Público,593,0,0
2021-03-17,51 a 60,F,Sputnik,Privado,49,116,0
2021-03-17,51 a 60,F,Sputnik,Público,57,378,0
2021-03-17,51 a 60,F,Sputnik,Público nacional,1,32,0
2021-03-17,51 a 60,M,Sinopharm,Público,193,0,0
2021-03-17,51 a 60,M,Sputnik,Privado,26,67,0
2021-03-17,51 a 60,M,Sputnik,Público,33,121,0
2021-03-17,51 a 60,M,Sputnik,Público nacional,0,7,0
2021-03-17,61 a 70,F,Sputnik,Privado,74,54,0
2021-03-17,61 a 70,F,Sputnik,Público,366,197,0
2021-03-17,61 a 70,F,Sputnik,Público nacional,4,11,0
2021-03-17,61 a 70,M,Sputnik,Privado,58,44,0
2021-03-17,61 a 70,M,Sputnik,Público,168,108,0
2021-03-17,61 a 70,M,Sputnik,Público nacional,6,7,0
2021-03-17,71 a 80,F,AstraZeneca,Privado,20,0,0
2021-03-17,71 a 80,F,Sputnik,Privado,105,6,0
2021-03-30,71 a 80,F,Sputnik,Público,492,41,0
2021-03-30,71 a 80,M,AstraZeneca,Privado,6,0,0
2021-03-30,71 a 80,M,AstraZeneca,Público,31,0,0
2021-03-30,71 a 80,M,Sputnik,Privado,16,0,0
2021-03-30,71 a 80,M,Sputnik,Público,276,37,0
2021-03-30,71 a 80,M,Sputnik,Público nacional,2,3,0
2021-03-30,81 a 90,F,AstraZeneca,Privado,19,0,0
2021-03-30,81 a 90,F,AstraZeneca,Público,277,0,0
2021-03-30,81 a 90,F,Sputnik,Privado,272,0,0
2021-03-30,81 a 90,F,Sputnik,Público,473,6,0
2021-03-30,81 a 90,M,AstraZeneca,Privado,8,0,0
2021-03-30,81 a 90,M,AstraZeneca,Público,46,0,0
2021-03-30,81 a 90,M,Sputnik,Privado,92,0,0
2021-03-30,81 a 90,M,Sputnik,Público,156,3,0
2021-03-30,91 o mas,F,AstraZeneca,Privado,14,0,0
2021-03-30,91 o mas,F,AstraZeneca,Público,197,0,0
2021-03-30,91 o mas,F,Sputnik,Privado,51,0,0
2021-03-30,91 o mas,F,Sputnik,Público,125,0,0
2021-03-30,91 o mas,M,AstraZeneca,Privado,6,0,0
2021-03-30,91 o mas,M,AstraZeneca,Público,19,0,0
2021-03-30,91 o mas,M,Sputnik,Privado,17,0,0
2021-03-30,91 o mas,M,Sputnik,Público,20,0,0
2021-03-31,30 o menos,F,AstraZeneca,Público,403,0,0
2021-03-31,30 o menos,F,Sputnik,Privado,4,69,0
2021-03-31,30 o menos,F,Sputnik,Público,10,31,0
2021-03-31,30 o menos,F,Sputnik,Público nacional,12,1,0
2021-03-31,30 o menos,M,AstraZeneca,Público,147,0,0
2021-03-31,30 o menos,M,Sinopharm,Público,2,1,0
2021-03-31,30 o menos,M,Sputnik,Privado,3,28,0
2021-03-31,30 o menos,M,Sputnik,Público,3,22,0
2021-03-31,30 o menos,M,Sputnik,Público nacional,26,0,0
2021-03-31,31 a 40,F,AstraZeneca,Público,568,0,0
2021-03-31,31 a 40,F,Sinopharm,Público,2,0,0
2021-03-31,31 a 40,F,Sputnik,Privado,4,133,0
2021-03-31,31 a 40,F,Sputnik,Público,463,64,0
2021-03-31,31 a 40,F,Sputnik,Público nacional,10,3,0
2021-03-31,31 a 40,M,AstraZeneca,Público,226,0,0
2021-03-31,31 a 40,M,Sinopharm,Público,11,0,0
2021-03-31,31 a 40,M,Sputnik,Privado,2,55,0
2021-03-31,31 a 40,M,Sputnik,Público,158,33,0
2021-03-31,31 a 40,M,Sputnik,Público nacional,11,1,0
2021-03-31,41 a 50,F,AstraZeneca,Público,489,0,0
2021-03-31,41 a 50,F,Sinopharm,Público,2,0,0
2021-03-31,41 a 50,F,Sputnik,Privado,2,41,0
2021-03-31,41 a 50,F,Sputnik,Público,489,41,0
2021-03-31,41 a 50,F,Sputnik,Público nacional,16,3,0
2021-03-31,41 a 50,M,AstraZeneca,Público,167,0,0
2021-03-31,41 a 50,M,Sinopharm,Público,7,0,0
2021-03-31,41 a 50,M,Sputnik,Privado,1,36,0
2021-03-31,41 a 50,M,Sputnik,Público,182,24,0
2021-03-31,41 a 50,M,Sputnik,Público nacional,15,2,0
2021-03-31,51 a 60,F,AstraZeneca,Público,328,0,0
2021-03-31,51 a 60,F,Sputnik,Privado,0,43,0
2021-03-31,51 a 60,F,Sputnik,Público,42,63,0
2021-03-31,51 a 60,F,Sputnik,Público nacional,20,4,0
2021-03-31,51 a 60,M,AstraZeneca,Público,146,0,0
2021-03-31,51 a 60,M,Sinopharm,Público,9,0,0
2021-03-31,51 a 60,M,Sputnik,Privado,1,22,0
2021-03-31,51 a 60,M,Sputnik,Público,21,29,0
2021-03-31,51 a 60,M,Sputnik,Público nacional,10,1,0
2021-03-31,61 a 70,F,AstraZeneca,Público,98,0,0
2021-03-31,61 a 70,F,Sputnik,Privado,1,21,0
2021-03-31,61 a 70,F,Sputnik,Público,36,57,0
2021-03-31,61 a 70,F,Sputnik,Público nacional,6,2,0
2021-03-31,61 a 70,M,AstraZeneca,Público,63,0,0
2021-03-31,61 a 70,M,Sputnik,Privado,1,28,0
2021-03-31,61 a 70,M,Sputnik,Público,22,44,0
